Customer ID,Recency,Frequency,Monetary,segment_cust
14298,53,44,51527.3,Loyal VIP Customer (Power Users)
14299,0,9,3965.62,Casual Customer
14300,19,1,43.2,Casual Customer
14301,118,1,640.14,Casual Customer
14304,339,1,383.45,Churned Customer
14305,72,3,1858.96,Casual Customer
14306,52,2,2093.32,Casual Customer
14307,1,6,2995.72,Casual Customer
14309,29,9,2352.53,Casual Customer
14311,36,1,310.26,Casual Customer
14312,37,6,1611.59,Casual Customer
14314,107,1,120.0,Casual Customer
14315,45,6,2481.13,Casual Customer
14317,183,1,508.58000000000004,Churned Customer
14320,39,2,477.79,Casual Customer
14321,11,5,1530.75,Casual Customer
14323,115,2,605.0600000000001,Casual Customer
14326,36,1,183.85,Casual Customer
14327,164,1,311.65,Churned Customer
14329,18,7,4975.24,Casual Customer
14331,136,2,462.65999999999997,Casual Customer
14332,23,3,840.21,Casual Customer
14333,275,1,415.2,Churned Customer
14334,17,8,2552.21,Casual Customer
14335,17,2,454.86,Casual Customer
14336,17,4,1614.91,Casual Customer
14338,197,2,588.22,Churned Customer
14339,36,1,309.52,Casual Customer
14340,219,1,134.7,Churned Customer
14341,46,8,2166.98,Casual Customer
14342,22,4,668.5600000000001,Casual Customer
14344,98,8,889.9300000000001,Casual Customer
14345,333,1,108.97999999999999,Churned Customer
14346,32,2,1021.58,Casual Customer
14348,261,1,409.57,Churned Customer
14349,11,1,133.5,Casual Customer
14350,68,1,282.93,Casual Customer
14351,165,1,51.0,Churned Customer
14352,37,4,1078.96,Casual Customer
14353,127,1,90.6,Casual Customer
14354,90,2,163.62,Casual Customer
14355,454,1,174.4,Churned Customer
14356,80,2,701.23,Casual Customer
14357,44,1,225.12,Casual Customer
14359,20,3,912.18,Casual Customer
14360,121,4,2118.03,Casual Customer
14362,23,1,151.5,Casual Customer
14364,5,8,3717.35,Casual Customer
14367,22,16,9227.82,Loyal VIP Customer (Power Users)
14368,320,1,155.0,Churned Customer
14371,296,1,100.5,Churned Customer
14373,359,1,76.55,Churned Customer
14375,157,1,235.56,Churned Customer
14377,263,2,617.05,Churned Customer
14379,45,2,348.1,Casual Customer
14381,53,1,202.68,Casual Customer
14382,27,1,615.49,Casual Customer
14383,164,3,1247.69,Churned Customer
14385,10,3,202.11,Casual Customer
14386,297,1,142.4,Churned Customer
14387,75,3,1727.6,Casual Customer
14388,11,8,3212.84,Casual Customer
14389,214,2,1043.46,Churned Customer
14390,5,9,4642.57,Casual Customer
14393,218,1,67.95,Churned Customer
14395,60,9,3479.91,Casual Customer
14396,214,2,487.99,Churned Customer
14397,4,19,2612.96,Loyal VIP Customer (Power Users)
14400,150,1,574.7,Casual Customer
14401,65,13,4051.48,Casual Customer
14403,142,4,1475.81,Casual Customer
14404,109,6,1449.32,Casual Customer
14406,2,1,156.75,Casual Customer
14407,108,6,2157.73,Casual Customer
14408,11,7,2599.03,Casual Customer
14409,71,6,2059.4500000000003,Casual Customer
14410,123,9,1100.27,Casual Customer
14411,311,1,1063.0,Churned Customer
14412,43,2,770.03,Casual Customer
14413,363,1,121.05,Churned Customer
14414,92,7,1496.98,Casual Customer
14415,20,13,5855.57,Casual Customer
14416,23,2,490.22,Casual Customer
14418,26,3,1937.25,Casual Customer
14419,11,6,1051.79,Casual Customer
14420,334,1,387.52,Churned Customer
14421,5,2,813.11,Casual Customer
14422,18,6,4263.64,Casual Customer
14423,219,1,265.2,Churned Customer
14424,18,1,322.08,Casual Customer
14426,24,10,4481.67,Casual Customer
14427,51,2,363.34000000000003,Casual Customer
14428,80,5,1224.06,Casual Customer
14431,69,1,470.36,Casual Customer
14432,10,6,2248.5,Casual Customer
14434,22,6,1372.8,Casual Customer
14436,304,1,89.06,Churned Customer
14437,454,1,63.0,Churned Customer
14438,191,1,131.9,Churned Customer
14439,320,1,2661.24,Churned Customer
14440,43,5,2357.6800000000003,Casual Customer
14441,44,4,1712.89,Casual Customer
14442,205,2,1589.82,Churned Customer
14443,54,4,1420.2,Casual Customer
14446,29,4,1010.35,Casual Customer
14447,19,5,1163.23,Casual Customer
14448,10,2,375.35,Casual Customer
14449,19,4,885.8,Casual Customer
14450,4,3,483.25,Casual Customer
14451,61,2,643.9,Casual Customer
14452,11,2,259.05,Casual Customer
14453,307,1,119.93,Churned Customer
14456,23,9,3017.28,Casual Customer
14457,311,1,113.64,Churned Customer
14459,156,1,1837.92,Casual Customer
14460,111,3,434.34,Casual Customer
14461,149,3,2103.06,Casual Customer
14462,32,11,1980.57,Casual Customer
14463,171,3,529.62,Churned Customer
14465,69,3,1038.44,Casual Customer
14466,60,7,2272.4,Casual Customer
14467,18,4,596.26,Casual Customer
14470,12,2,461.19,Casual Customer
14472,64,8,1852.67,Casual Customer
14473,75,2,234.34000000000003,Casual Customer
14474,47,1,547.66,Casual Customer
14475,72,3,925.85,Casual Customer
14476,258,1,193.0,Churned Customer
14477,20,4,1309.6,Casual Customer
14479,254,2,316.25,Churned Customer
14480,12,1,279.05,Casual Customer
14481,165,2,636.51,Churned Customer
14482,19,6,2022.81,Casual Customer
14483,282,1,137.1,Churned Customer
14484,51,1,321.92,Casual Customer
14485,333,1,162.8,Churned Customer
14487,27,6,1165.48,Casual Customer
14488,275,1,1064.28,Churned Customer
14489,208,1,463.38,Churned Customer
14491,176,2,340.93,Churned Customer
14493,17,5,2383.2400000000002,Casual Customer
14494,26,1,139.56,Casual Customer
14495,51,2,123.8,Casual Customer
14496,342,2,538.8100000000001,Churned Customer
14497,283,1,475.37,Churned Customer
14498,43,5,1957.32,Casual Customer
14499,27,3,808.44,Casual Customer
14500,1,3,356.85,Casual Customer
14501,95,2,251.21,Casual Customer
14502,20,11,2429.83,Casual Customer
14503,11,6,3543.26,Casual Customer
14504,48,4,673.26,Casual Customer
14505,18,8,5859.43,Casual Customer
14506,18,5,1960.65,Casual Customer
14507,24,6,1367.88,Casual Customer
14508,22,2,268.05,Casual Customer
14511,12,5,1314.81,Casual Customer
14512,218,2,275.28,Churned Customer
14513,101,3,455.59000000000003,Casual Customer
14514,9,3,990.2,Casual Customer
14515,18,6,2076.89,Casual Customer
14517,142,2,330.45,Casual Customer
14518,183,1,174.37,Churned Customer
14520,120,2,270.6,Casual Customer
14522,25,4,974.54,Casual Customer
14523,109,1,241.09,Casual Customer
14524,72,9,1843.83,Casual Customer
14525,20,9,4215.9,Casual Customer
14527,1,55,8507.13,Loyal VIP Customer (Power Users)
14528,302,1,364.21999999999997,Churned Customer
14529,61,3,578.61,Casual Customer
14530,26,6,2862.11,Casual Customer
14532,237,4,932.85,Churned Customer
14533,25,7,1949.72,Casual Customer
14534,2,18,4397.3,Loyal VIP Customer (Power Users)
14535,61,3,2854.84,Casual Customer
14536,260,1,170.95,Churned Customer
14537,58,1,355.56,Casual Customer
14538,183,2,388.25,Churned Customer
14539,16,2,537.48,Casual Customer
14540,10,3,952.66,Casual Customer
14541,0,8,1453.35,Casual Customer
14542,157,1,103.25,Churned Customer
14543,29,16,3599.73,Loyal VIP Customer (Power Users)
14544,25,2,2004.3,Casual Customer
14546,41,5,2573.93,Casual Customer
14547,13,8,3974.75,Casual Customer
14548,3,2,652.8,Casual Customer
14549,342,1,289.24,Churned Customer
14550,11,2,757.37,Casual Customer
14551,19,2,186.23,Casual Customer
14552,33,1,164.22,Casual Customer
14553,20,5,859.27,Casual Customer
14554,11,4,2279.4900000000002,Casual Customer
14555,58,2,312.54,Casual Customer
14557,86,1,788.38,Casual Customer
14560,17,22,2237.77,Loyal VIP Customer (Power Users)
14561,76,3,1080.76,Casual Customer
14562,12,18,5006.77,Loyal VIP Customer (Power Users)
14565,114,4,3099.12,Casual Customer
14566,111,1,1432.0,Casual Customer
14567,57,2,1530.3600000000001,Casual Customer
14569,120,1,227.39,Casual Customer
14570,251,2,218.06,Churned Customer
14572,41,7,2804.54,Casual Customer
14573,35,9,1639.82,Casual Customer
14576,665,1,35.400000000000006,Churned Customer
14577,13,4,859.71,Casual Customer
14578,181,1,168.63,Churned Customer
14581,17,1,138.6,Casual Customer
14582,41,1,114.11,Casual Customer
14583,145,5,986.96,Casual Customer
14584,94,4,1033.06,Casual Customer
14585,51,1,157.05,Casual Customer
14586,129,1,237.36,Casual Customer
14587,9,9,1580.29,Casual Customer
14589,638,1,39.75,Churned Customer
14591,16,4,1320.21,Casual Customer
14592,57,3,557.94,Casual Customer
14593,22,3,617.15,Casual Customer
14594,301,2,363.33,Churned Customer
14595,20,6,1740.6,Casual Customer
14597,12,2,866.24,Casual Customer
14598,45,1,221.97,Casual Customer
14600,161,1,393.33000000000004,Churned Customer
14601,11,1,213.96,Casual Customer
14603,68,1,660.0,Casual Customer
14606,5,93,12076.15,Loyal VIP Customer (Power Users)
14607,16,14,16209.5,Loyal VIP Customer (Power Users)
14608,59,4,1785.15,Casual Customer
14609,73,4,601.56,Casual Customer
14616,36,3,406.08000000000004,Casual Customer
14618,10,3,553.44,Casual Customer
14619,128,1,394.44,Casual Customer
14620,206,2,412.78000000000003,Churned Customer
14621,90,5,1788.3600000000001,Casual Customer
14622,126,1,320.58000000000004,Casual Customer
14623,44,5,886.7,Casual Customer
14624,30,2,225.85,Casual Customer
14625,197,2,899.63,Churned Customer
14626,24,4,2791.27,Casual Customer
14628,36,2,671.96,Casual Customer
14629,48,2,955.26,Casual Customer
14631,51,3,1006.98,Casual Customer
14632,263,1,114.56,Churned Customer
14633,267,1,344.90000000000003,Churned Customer
14636,269,2,609.85,Churned Customer
14638,51,1,443.6,Casual Customer
14639,32,6,2984.49,Casual Customer
14640,25,6,2107.38,Casual Customer
14641,22,1,110.46,Casual Customer
14642,0,1,96.12,Casual Customer
14643,171,2,693.8100000000001,Churned Customer
14644,275,2,830.76,Churned Customer
14645,98,2,597.09,Casual Customer
14646,2,74,280206.02,B2B Distributor
14647,202,1,236.04000000000002,Churned Customer
14649,35,4,1402.59,Casual Customer
14651,5,2,653.75,Casual Customer
14652,78,1,114.18,Casual Customer
14653,10,7,1926.65,Casual Customer
14655,23,4,1932.23,Casual Customer
14656,170,2,291.05,Churned Customer
14657,18,4,848.22,Casual Customer
14658,118,2,247.15,Casual Customer
14659,79,9,2529.93,Casual Customer
14660,87,2,285.74,Casual Customer
14661,27,1,107.95,Casual Customer
14662,29,4,741.37,Casual Customer
14664,20,2,636.24,Casual Customer
14665,31,5,1835.7,Casual Customer
14666,25,1,195.25,Casual Customer
14667,11,25,9175.04,Loyal VIP Customer (Power Users)
14669,6,3,1259.24,Casual Customer
14670,251,2,392.86,Churned Customer
14672,162,2,765.55,Churned Customer
14673,10,5,1736.4,Casual Customer
14675,17,1,596.36,Casual Customer
14676,79,6,2548.2400000000002,Casual Customer
14680,26,16,28754.11,Loyal VIP Customer (Power Users)
14681,5,3,498.95,Casual Customer
14682,202,2,52.0,Churned Customer
14684,26,5,1201.51,Casual Customer
14687,107,1,628.38,Casual Customer
14688,3,21,5579.1,Loyal VIP Customer (Power Users)
14689,209,1,112.8,Churned Customer
14690,33,2,355.05,Casual Customer
14691,35,5,2114.33,Casual Customer
14692,138,4,591.55,Casual Customer
14693,265,1,172.9,Churned Customer
14696,2,7,2078.95,Casual Customer
14697,219,2,188.60999999999999,Churned Customer
14698,16,5,1217.27,Casual Customer
14699,96,1,109.13000000000001,Casual Customer
14700,152,3,2195.1,Casual Customer
14701,11,9,2526.09,Casual Customer
14702,19,17,3251.79,Loyal VIP Customer (Power Users)
14703,15,1,318.17,Casual Customer
14704,4,9,1493.96,Casual Customer
14705,199,1,179.0,Churned Customer
14708,125,3,1126.37,Casual Customer
14709,16,13,4921.04,Casual Customer
14710,15,4,599.48,Casual Customer
14711,11,11,2839.62,Casual Customer
14712,60,3,917.07,Casual Customer
14713,10,11,2662.2,Casual Customer
14714,25,1,160.19,Casual Customer
14715,9,4,867.38,Casual Customer
14716,43,2,307.51,Casual Customer
14719,11,5,1581.84,Casual Customer
14720,31,3,663.81,Casual Customer
14722,148,1,180.42000000000002,Casual Customer
14723,11,6,1122.3600000000001,Casual Customer
14725,25,1,655.58,Casual Customer
14727,68,1,268.58,Casual Customer
14729,697,1,313.49,Churned Customer
14730,108,8,1897.57,Casual Customer
14731,35,3,380.02,Casual Customer
14732,1,8,2702.4900000000002,Casual Customer
14733,17,12,9585.91,Loyal VIP Customer (Power Users)
14735,12,32,6065.69,Loyal VIP Customer (Power Users)
14737,181,3,1164.55,Churned Customer
14738,5,7,1314.45,Casual Customer
14739,20,7,3902.28,Casual Customer
14740,197,3,1448.21,Churned Customer
14741,12,6,1400.34,Casual Customer
14744,17,7,1099.98,Casual Customer
14745,113,5,1220.26,Casual Customer
14747,250,1,328.2,Churned Customer
14748,35,5,1415.75,Casual Customer
14752,44,1,389.64,Casual Customer
14753,88,1,563.15,Casual Customer
14754,45,2,638.05,Casual Customer
14755,10,11,5010.28,Casual Customer
14756,15,1,738.96,Casual Customer
14757,76,1,420.5,Casual Customer
14758,145,4,1484.06,Casual Customer
14759,113,3,1625.97,Casual Customer
14760,298,1,89.2,Churned Customer
14761,0,2,255.9,Casual Customer
14762,264,1,300.52,Churned Customer
14764,47,1,278.3,Casual Customer
14765,59,3,254.11,Casual Customer
14766,66,6,2473.37,Casual Customer
14768,18,2,192.60000000000002,Casual Customer
14769,83,8,10416.98,Casual Customer
14770,233,2,876.42,Churned Customer
14772,113,1,139.26,Casual Customer
14775,0,3,1011.9,Casual Customer
14776,52,11,2538.3,Casual Customer
14778,246,2,730.86,Churned Customer
14779,251,3,386.15,Churned Customer
14780,55,2,447.68,Casual Customer
14782,320,1,200.10000000000002,Churned Customer
14784,27,2,289.99,Casual Customer
14785,11,2,77.4,Casual Customer
14788,27,2,679.4399999999999,Casual Customer
14789,29,1,197.64,Casual Customer
14790,2,4,745.06,Casual Customer
14792,153,1,6.2,Casual Customer
14793,22,1,228.99,Casual Customer
14794,10,7,1319.91,Casual Customer
14795,167,1,131.45000000000002,Churned Customer
14796,23,17,7975.49,Loyal VIP Customer (Power Users)
14798,53,3,173.74,Casual Customer
14799,52,1,157.7,Casual Customer
14800,30,12,4331.79,Casual Customer
14801,91,1,189.34,Casual Customer
14803,98,3,845.55,Casual Customer
14804,332,1,353.27,Churned Customer
14805,16,4,546.4,Casual Customer
14806,76,1,193.39000000000001,Casual Customer
14808,40,8,2718.6,Casual Customer
14810,41,11,2085.33,Casual Customer
14813,577,2,152.88,Churned Customer
14815,274,2,778.5,Churned Customer
14816,198,1,271.85,Churned Customer
14817,160,2,1110.34,Churned Customer
14818,74,3,657.8,Casual Customer
14819,183,2,272.07,Churned Customer
14820,22,4,507.29,Casual Customer
14821,485,1,48.800000000000004,Churned Customer
14823,4,3,321.43,Casual Customer
14824,11,4,1127.71,Casual Customer
14825,16,12,2221.01,Casual Customer
14828,162,3,2139.76,Churned Customer
14829,60,4,697.55,Casual Customer
14830,54,1,188.88,Casual Customer
14834,0,6,1720.3,Casual Customer
14836,11,3,102.44999999999999,Casual Customer
14837,31,4,1649.5,Casual Customer
14840,268,1,62.85,Churned Customer
14841,30,6,3295.76,Casual Customer
14842,44,4,2824.69,Casual Customer
14844,6,4,3189.81,Casual Customer
14847,149,1,309.4,Casual Customer
14849,2,25,7930.54,Loyal VIP Customer (Power Users)
14850,342,1,325.75,Churned Customer
14851,24,2,511.35,Casual Customer
14852,0,6,2836.69,Casual Customer
14853,5,2,475.8,Casual Customer
14854,68,7,2740.03,Casual Customer
14855,2,2,645.65,Casual Customer
14856,57,3,1290.53,Casual Customer
14857,30,2,1173.12,Casual Customer
14859,13,4,1353.74,Casual Customer
14860,20,1,170.32,Casual Customer
14861,53,1,125.79,Casual Customer
14862,26,2,841.1999999999999,Casual Customer
14863,60,1,266.76,Casual Customer
14865,301,2,52.2,Churned Customer
14866,11,12,14389.9,Loyal VIP Customer (Power Users)
14867,157,3,710.28,Casual Customer
14868,22,8,2953.59,Casual Customer
14869,104,2,721.45,Casual Customer
14870,262,1,327.25,Churned Customer
14871,179,4,501.28000000000003,Churned Customer
14873,211,1,519.68,Churned Customer
14875,108,2,1465.3200000000002,Casual Customer
14878,4,9,1476.09,Casual Customer
14880,78,3,690.59,Casual Customer
14881,20,1,255.4,Casual Customer
14882,27,2,589.7,Casual Customer
14883,5,6,761.59,Casual Customer
14885,132,1,765.3199999999999,Casual Customer
14886,340,1,364.8,Churned Customer
14887,80,1,1862.0,Casual Customer
14888,208,1,369.2,Churned Customer
14889,162,1,135.9,Churned Customer
14890,254,1,125.65,Churned Customer
14891,148,2,554.38,Casual Customer
14893,10,2,1237.8500000000001,Casual Customer
14894,86,1,655.75,Casual Customer
14895,41,20,11138.710000000001,Loyal VIP Customer (Power Users)
14896,205,2,468.77000000000004,Churned Customer
14897,1,4,1366.38,Casual Customer
14898,24,6,1269.31,Casual Customer
14901,1,9,1421.29,Casual Customer
14902,26,1,332.66,Casual Customer
14903,22,5,2795.33,Casual Customer
14904,26,2,1025.44,Casual Customer
14905,217,2,616.15,Churned Customer
14907,29,7,3501.1,Casual Customer
14908,75,1,277.8,Casual Customer
14910,26,4,434.35,Casual Customer
14911,0,201,143711.17,B2B Distributor
14912,17,2,867.85,Casual Customer
14913,37,4,1227.43,Casual Customer
14915,92,2,307.48,Casual Customer
14916,71,4,1268.98,Casual Customer
14918,116,2,1610.15,Casual Customer
14920,35,2,977.77,Casual Customer
14921,90,2,1316.07,Casual Customer
14923,51,1,749.1,Casual Customer
14924,128,1,310.05,Casual Customer
14929,151,1,223.88,Casual Customer
14930,68,3,2362.96,Casual Customer
14931,23,5,1257.68,Casual Customer
14932,454,1,363.53,Churned Customer
14934,82,2,1890.94,Casual Customer
14935,298,1,1784.71,Churned Customer
14936,98,8,8137.02,Casual Customer
14937,57,3,1621.88,Casual Customer
14944,60,12,5900.25,Casual Customer
14946,15,1,100.9,Casual Customer
14947,73,2,290.82,Casual Customer
14948,24,6,1101.97,Casual Customer
14950,20,1,371.2,Casual Customer
14951,80,1,311.69,Casual Customer
14952,1,11,8099.49,Casual Customer
14953,26,1,285.67,Casual Customer
14954,13,1,294.85,Casual Customer
14957,253,1,58.49,Churned Customer
14958,128,3,483.72999999999996,Casual Customer
14959,110,4,695.42,Casual Customer
14960,172,2,221.27,Churned Customer
14961,11,9,7044.68,Casual Customer
14962,271,1,126.7,Churned Customer
14963,10,5,1472.34,Casual Customer
14964,189,1,206.21,Churned Customer
14965,245,2,596.09,Churned Customer
14966,15,1,183.02,Casual Customer
14967,50,1,463.8,Casual Customer
14968,90,1,147.59,Casual Customer
14970,138,4,1592.06,Casual Customer
14971,44,3,1097.98,Casual Customer
14972,277,1,114.77,Churned Customer
14973,108,3,1314.45,Casual Customer
14974,302,1,89.94,Churned Customer
14975,58,1,279.94,Casual Customer
14976,58,7,790.86,Casual Customer
14978,73,5,1921.3700000000001,Casual Customer
14981,159,1,102.12,Churned Customer
14984,4,2,202.37,Casual Customer
14985,199,2,292.01,Churned Customer
14987,16,2,326.4,Casual Customer
14988,5,1,334.54,Casual Customer
14995,251,2,231.98000000000002,Churned Customer
14997,1,3,546.1999999999999,Casual Customer
14998,6,2,414.87,Casual Customer
15000,48,1,490.52,Casual Customer
15002,116,4,1641.76,Casual Customer
15004,148,1,1220.77,Casual Customer
15005,16,28,6295.37,Loyal VIP Customer (Power Users)
15006,52,1,480.38,Casual Customer
15007,278,1,156.91,Churned Customer
15009,13,3,1259.43,Casual Customer
15010,243,1,308.94,Churned Customer
15012,54,2,405.04,Casual Customer
15014,43,2,257.67,Casual Customer
15016,173,1,170.04,Churned Customer
15017,182,1,125.58,Churned Customer
15018,333,3,496.21000000000004,Churned Customer
15019,267,1,252.81,Churned Customer
15021,27,9,1871.77,Casual Customer
15022,12,4,852.39,Casual Customer
15023,40,11,6720.41,Casual Customer
15024,10,10,1636.43,Casual Customer
15025,182,1,361.96,Churned Customer
15026,81,3,469.0,Casual Customer
15027,90,4,1066.1499999999999,Casual Customer
15028,43,4,627.13,Casual Customer
15030,72,2,518.28,Casual Customer
15031,89,4,653.19,Casual Customer
15032,257,3,4959.1,Churned Customer
15033,26,10,2557.18,Casual Customer
15034,16,8,4274.16,Casual Customer
15035,31,1,252.73000000000002,Casual Customer
15036,73,3,429.56,Casual Customer
15038,0,6,685.74,Casual Customer
15039,10,47,19766.59,Loyal VIP Customer (Power Users)
15041,171,1,179.93,Churned Customer
15042,200,1,135.93,Churned Customer
15043,121,1,537.0,Casual Customer
15044,6,17,7634.7300000000005,Loyal VIP Customer (Power Users)
15045,33,2,735.66,Casual Customer
15046,10,15,5090.42,Loyal VIP Customer (Power Users)
15047,270,1,343.62,Churned Customer
15048,117,4,381.0,Casual Customer
15049,37,1,121.17000000000002,Casual Customer
15050,26,3,1737.69,Casual Customer
15051,3,3,1383.3600000000001,Casual Customer
15052,320,1,207.73000000000002,Churned Customer
15053,186,3,693.95,Churned Customer
15054,13,2,302.1,Casual Customer
15057,98,2,1489.5,Casual Customer
15058,26,11,2102.54,Casual Customer
15059,41,9,1337.72,Casual Customer
15060,10,4,294.25,Casual Customer
15061,5,48,54534.14,Loyal VIP Customer (Power Users)
15062,72,4,987.86,Casual Customer
15063,66,1,370.79999999999995,Casual Customer
15065,165,4,3158.13,Churned Customer
15066,54,1,893.59,Casual Customer
15067,79,3,1744.76,Casual Customer
15068,47,2,553.36,Casual Customer
15069,180,1,1109.53,Churned Customer
15070,666,1,106.2,Churned Customer
15071,98,2,982.07,Casual Customer
15073,10,3,1043.41,Casual Customer
15074,106,1,735.67,Casual Customer
15075,78,1,773.03,Casual Customer
15076,173,1,880.85,Churned Customer
15078,12,32,9743.11,Loyal VIP Customer (Power Users)
15079,35,4,895.61,Casual Customer
15081,23,5,504.8,Casual Customer
15083,257,1,88.2,Churned Customer
15087,282,1,306.94,Churned Customer
15088,22,2,1160.07,Casual Customer
15089,11,6,2420.84,Casual Customer
15090,252,1,381.32,Churned Customer
15091,275,1,480.71,Churned Customer
15092,127,2,457.81,Casual Customer
15093,19,6,4597.02,Casual Customer
15095,104,4,1370.6,Casual Customer
15096,43,1,219.39000000000001,Casual Customer
15097,212,1,248.08,Churned Customer
15098,65,3,39916.5,Loyal VIP Customer (Power Users)
15099,85,1,410.48,Casual Customer
15100,70,3,876.0,Casual Customer
15101,332,2,317.53,Churned Customer
15103,87,2,703.36,Casual Customer
15104,197,2,993.54,Churned Customer
15105,19,7,2298.93,Casual Customer
15106,5,5,1422.52,Casual Customer
15107,39,6,319.5,Casual Customer
15108,142,4,1300.25,Casual Customer
15109,128,1,484.95,Casual Customer
15110,24,4,996.1,Casual Customer
15111,60,3,1567.48,Casual Customer
15113,10,3,3509.43,Casual Customer
15114,38,10,2760.56,Casual Customer
15115,19,1,340.11,Casual Customer
15116,18,4,1352.75,Casual Customer
15117,15,5,1551.78,Casual Customer
15118,135,1,244.8,Casual Customer
15119,128,1,266.4,Casual Customer
15120,134,1,358.82,Casual Customer
15121,51,2,457.72,Casual Customer
15122,115,3,1633.78,Casual Customer
15123,207,2,2199.31,Churned Customer
15124,23,2,184.19,Casual Customer
15125,26,15,11528.48,Loyal VIP Customer (Power Users)
15127,214,1,406.53,Churned Customer
15128,61,4,1471.0,Casual Customer
15129,51,11,3447.4,Casual Customer
15130,170,1,330.11,Churned Customer
15132,19,5,977.9300000000001,Casual Customer
15133,38,3,982.42,Casual Customer
15134,15,8,1387.99,Casual Customer
15135,239,1,139.05,Churned Customer
15136,23,4,1286.7,Casual Customer
15139,162,2,178.96,Churned Customer
15140,53,7,2354.25,Casual Customer
15142,47,1,498.74,Casual Customer
15143,226,1,259.45,Churned Customer
15144,0,17,6580.44,Loyal VIP Customer (Power Users)
15145,44,4,1194.73,Casual Customer
15146,165,2,1327.16,Churned Customer
15147,241,1,623.5,Churned Customer
15148,11,1,301.29,Casual Customer
15149,134,1,520.8000000000001,Casual Customer
15150,18,10,5291.33,Casual Customer
15152,10,13,4745.69,Casual Customer
15153,121,1,329.25,Casual Customer
15154,76,1,254.28,Casual Customer
15156,119,3,961.49,Casual Customer
15157,125,3,1936.07,Casual Customer
15158,46,1,401.40000000000003,Casual Customer
15159,19,30,18641.010000000002,Loyal VIP Customer (Power Users)
15160,358,1,158.16,Churned Customer
15163,19,2,304.47,Casual Customer
15164,209,3,824.58,Churned Customer
15165,697,1,487.75,Churned Customer
15167,321,1,158.8,Churned Customer
15168,26,1,106.56,Casual Customer
15171,9,1,1289.5,Casual Customer
15172,71,5,1624.05,Casual Customer
15174,323,1,135.75,Churned Customer
15175,72,1,224.14,Casual Customer
15178,261,1,40.5,Churned Customer
15179,19,5,2206.95,Casual Customer
15180,516,1,87.5,Churned Customer
15181,176,3,689.4799999999999,Churned Customer
15182,125,2,622.85,Casual Customer
15184,60,2,402.2,Casual Customer
15185,71,1,310.62,Casual Customer
15186,15,2,411.41,Casual Customer
15187,16,16,4777.18,Loyal VIP Customer (Power Users)
15189,6,41,16225.39,Loyal VIP Customer (Power Users)
15192,2,3,1044.32,Casual Customer
15193,61,1,499.32,Casual Customer
15194,78,15,7616.53,Loyal VIP Customer (Power Users)
15195,151,1,3861.0,Casual Customer
15197,11,3,1079.6100000000001,Casual Customer
15198,123,2,193.64,Casual Customer
15199,30,4,1268.7,Casual Customer
15201,88,5,1236.54,Casual Customer
15203,26,6,1827.8,Casual Customer
15204,358,1,316.58,Churned Customer
15205,85,2,653.24,Casual Customer
15206,11,4,420.29999999999995,Casual Customer
15208,119,5,870.12,Casual Customer
15210,226,1,331.18,Churned Customer
15211,61,2,894.4100000000001,Casual Customer
15212,6,1,101.8,Casual Customer
15213,319,2,328.35,Churned Customer
15214,11,8,1661.44,Casual Customer
15215,47,3,734.94,Casual Customer
15216,88,1,96.6,Casual Customer
15218,11,11,5756.89,Casual Customer
15219,177,1,305.75,Churned Customer
15220,52,6,1778.96,Casual Customer
15221,485,1,403.25,Churned Customer
15222,319,1,585.0,Churned Customer
15223,226,2,755.75,Churned Customer
15224,359,2,322.08,Churned Customer
15225,235,1,409.40000000000003,Churned Customer
15226,311,1,154.41,Churned Customer
15227,127,5,1219.4,Casual Customer
15228,170,4,3386.71,Churned Customer
15230,240,2,429.6,Churned Customer
15232,114,2,612.06,Casual Customer
15234,129,1,197.0,Casual Customer
15235,159,12,2247.51,Casual Customer
15236,299,1,321.05,Churned Customer
15237,79,4,1412.32,Casual Customer
15238,60,3,1071.99,Casual Customer
15239,11,2,780.59,Casual Customer
15240,6,5,1706.57,Casual Customer
15241,74,8,1756.44,Casual Customer
15243,75,1,316.68,Casual Customer
15244,214,2,631.57,Churned Customer
15245,134,3,2515.84,Casual Customer
15246,239,2,514.15,Churned Customer
15247,93,1,356.0,Casual Customer
15249,2,13,6688.46,Loyal VIP Customer (Power Users)
15251,3,11,10484.99,Loyal VIP Customer (Power Users)
15252,95,2,740.78,Casual Customer
15253,1,5,918.1999999999999,Casual Customer
15254,246,1,300.36,Churned Customer
15255,244,1,890.85,Churned Customer
15256,149,1,98.45,Casual Customer
15257,341,1,317.15,Churned Customer
15258,169,2,623.16,Churned Customer
15260,101,7,1810.77,Casual Customer
15261,136,1,254.82,Casual Customer
15262,324,1,178.95000000000002,Churned Customer
15263,107,1,156.51,Casual Customer
15264,183,1,393.74,Churned Customer
15265,33,2,1506.1200000000001,Casual Customer
15266,223,1,119.3,Churned Customer
15267,0,5,1717.36,Casual Customer
15269,24,1,408.8,Casual Customer
15270,16,7,2379.49,Casual Customer
15271,4,15,2493.34,Loyal VIP Customer (Power Users)
15272,58,2,721.94,Casual Customer
15274,19,2,716.57,Casual Customer
15275,302,1,615.14,Churned Customer
15276,244,1,128.63,Churned Customer
15277,47,1,255.89999999999998,Casual Customer
15279,355,1,290.51,Churned Customer
15280,173,1,113.12,Churned Customer
15281,0,9,2332.15,Casual Customer
